Hex,Emoji,English Name,Extra keywords
1F9DD-200D-2640-FE0F,🧝‍♀️,woman elf,"အမျိုးသမီး နတ်သမီး, နတ်မိမယ်, အလှပနတ်သမီး, အချောအလှ, နတ်သမီးပုံပြင်, နားရွက်ချွန်သည့်မိန်းကလေး, ဒဏ္ဍာရီလာသတ္တဝါ, တောစောင့်နတ်သမီး, မှော်အတတ်သုံးနိုင်သူ, လှပသောနတ်မျိုးနွယ်"
1F9DE,🧞,genie,"ဂျင်းနီ, မီးခွက်စောင့်ဘီလူး, တန်ခိုးရှင်, ဆုတောင်းပြည့်စေသူ, မျက်လှည့်ပြသူ, ဒေဝတာ, နတ်သား, နတ်သမီး, ဝိဇ္ဇာ, အစောင့်အရှောက်နတ်"
1F9DE-200D-2642-FE0F,🧞‍♂️,man genie,"ဘီလူး, နတ်ဆိုး, မှော်ဘီလူး, တန်ခိုးရှင်, ဆုတောင်းပေးသူ, မှော်ဆရာ, တန်ခိုးရှင်, နတ်ဘုရား, အစောင့်အရှောက်, အံ့ဖွယ်လူသား"
1F9DE-200D-2640-FE0F,🧞‍♀️,woman genie,"ဂျီနီမ, မီးခွက်စောင့်ဘီလူးမ, နတ်သမီး, တန်ခိုးရှင်, ဆန္ဒဖြည့်ပေးသူ, အစောင့်နတ်, မှော်ဆရာမ, တန်ခိုးရှင်မ, ဆုတောင်းပြည့်, အံ့ဖွယ်မင်းသမီး"
1F9DF,🧟,zombie,"ဖုတ်ကောင်, သရဲ, လူသေ, ကြောက်စရာ, အသည်းယားစရာ, တစ္ဆေ, သေမင်း, ဦးနှောက်စားသော, ထိတ်လန့်စရာ, အကောင်စုတ်"
1F9DF-200D-2642-FE0F,🧟‍♂️,man zombie,"ဇမ်ဘီ, လူသေကောင်, သေလူ, ဖုတ်ကောင်, သေမင်းတမန်, သရဲ, ကြောက်စရာ, ဟော်ရာ, အရိုးစု, အလောင်းစို့"
1F9DF-200D-2640-FE0F,🧟‍♀️,woman zombie,"သေလူ, ဖုတ်ကောင်, ဇွန်ဘီ, အသေကောင်, သရဲမ, ခြောက်ခြားဖွယ်, ကြောက်စရာကောင်းသော, သရဲသဘက်, လူသေကောင်, ထိတ်လန့်ဖွယ်ရာ"
1F9CC,🧌,troll,"ဂျင်း, ဂျင်းထည့်, လှည့်စား, နောက်ပြောင်, အနှောင့်အယှက်ပေးသူ, နီပေါ, မျက်ခုံးမွှေးစင်္ကြန်လျှောက်, ဆူးလှည်းကြီးမောင်း, လက်တစ်လုံးကြား, သရော်စာ"
1F486,💆,person getting massage,"နှိပ်နယ်ပေး, အနှိပ်ခံ, ဇိမ်ခံ, အပန်းဖြေ, ခေါင်းနှိပ်, နေသာထိုင်သာရှိခြင်း, ကိုယ်လက်နှိပ်နယ်ခြင်း, ညောင်းညာမှုကိုဖြေဖျောက်ခြင်း, စိတ်အပန်းပြေခြင်း, အကြောလျှော့ခြင်း"
1F486-200D-2642-FE0F,💆‍♂️,man getting massage,"အနှိပ်ခံနေသူ, နှိပ်နယ်, အညောင်းအညာဖြေ, အနှိပ်ခန်း, အမျိုးသားသီးသန့်အနှိပ်ခန်း, ကျန်းမာရေး, အကြောပြင်, အပန်းဖြေ, ကုထုံး, အကြောဖြေနည်း"
1F486-200D-2640-FE0F,💆‍♀️,woman getting massage,"ခေါင်းလျှော်, ခေါင်းနှိပ်, အနှိပ်ခံ, စပာာ, အလှအပပြုပြင်, အသားအရေထိန်းသိမ်းမှု, စိတ်အပန်းဖြေခြင်း, ကျန်းမာရေး, ကိုယ်လက်နှိပ်နယ်ခြင်း, အလှအပရေးရာ"
1F487,💇,person getting haircut,"ဆံပင်ညှပ်, ဆံပင်ပုံသွင်း, အလှပြင်, ဆံပင်ညှပ်ဆိုင်, ဘာဘာဆိုင်, ဆံပင်ညှပ်ဆရာ, ကတ်ကြေး, မှန်, အလှပြင်ဆိုင်, ခေါင်းလျှော်"
1F487-200D-2642-FE0F,💇‍♂️,man getting haircut,"ဆံပင်ညှပ်, ဆံပင်ညှပ်သမား, ဆံပင်ညှပ်ဆိုင်, ကေညှပ်, ဆံပင်ပုံသွင်း, ဆံပင်အလှပြင်ဆိုင်, ဆံပင်ညှပ်ခုံ, ဆံပင်ညှပ်ကတ်ကြေး, ဘာဘာ, ဆံပင်ညှပ်ခြင်း"
1F487-200D-2640-FE0F,💇‍♀️,woman getting haircut,"ဆံပင်ညှပ်, ဆံပင်ညှပ်ဆိုင်, အလှပြင်ဆိုင်, ကေညှပ်တာ, ဆံပင်ပုံစံပြောင်းတာ, ဆံပင်ညှပ်ဆရာ, ဆံပင်ညှပ်မည့်သူ, ဆံပင်ညှပ်စက်, ဆံပင်ညှပ်ကပ်ကြေး, ဆံကေသာအလှပြင်ခြင်း"
1F6B6,🚶,person walking,"လမ်းလျှောက်, ခြေကျင်လျှောက်, လမ်းသလား, လမ်းလျှောက်ထွက်, လမ်းလျှောက်နေသူ, လျှောက်လှမ်း, ခြေလှမ်း, ခရီးသွား, အပန်းဖြေလမ်းလျှောက်, လမ်းလျှောက်ထွက်ခြင်း"
1F6B6-200D-2642-FE0F,🚶‍♂️,man walking,"လမ်းလျှောက်နေသူ, ခြေလျင်လျှောက်, လမ်းလျှောက်ထွက်, အေးအေးလူလူလျှောက်, ခြေလှမ်းမှန်မှန်လျှောက်, လျှောက်လှမ်းခြင်း, ခြေကျင်ခရီး, လမ်းလျှောက်လေ့ကျင့်ခန်း, အပန်းဖြေလမ်းလျှောက်ခြင်း, ခြေကျင်သွားသည်"
1F6B6-200D-2640-FE0F,🚶‍♀️,woman walking,"လမ်းလျှောက်နေသူ, လမ်းလျှောက်, ခြေကျင်သွား, အပြင်ထွက်, လေ့ကျင့်ခန်းလုပ်, လမ်းလျှောက်ထွက်ခြင်း, လမ်းလျှောက်အားကစား, ခြေကျင်ခရီး, လမ်းလျှောက်ခြင်း, လှုပ်ရှားမှုုပြုလုပ်ခြင်း"
1F6B6-200D-27A1-FE0F,🚶‍➡️,person walking facing right,"လမ်းလျှောက်နေသူ, ညာဘက်သို့လမ်းလျှောက်နေသူ, ရှေ့ဆက်နေသူ, ခရီးသွားနေသူ, လမ်းလျှောက်, လှုပ်ရှားမှု, ခြေကျင်, လျှောက်လှမ်းခြင်း, အပြင်ထွက်ခြင်း, လေ့ကျင့်ခန်း"
1F6B6-200D-2640-FE0F-200D-27A1-FE0F,🚶‍♀️‍➡️,woman walking facing right,"လမ်းလျှောက်နေသော အမျိုးသမီး, ညာဘက်သို့ လမ်းလျှောက်နေသည်, ခရီးသွားနေသည်, အရှေ့သို့ လှမ်းတက်, တက်ကြွလှုပ်ရှား, မြန်မာအမျိုးသမီး, လမ်းလျှောက်နေသည်, ခြေလှမ်း, အပြင်ထွက်ခြင်း, လှုပ်ရှားမှု"
1F6B6-200D-2642-FE0F-200D-27A1-FE0F,🚶‍♂️‍➡️,man walking facing right,"လမ်းလျှောက်နေသူ, ခြေကျင်လျှောက်, ရှေ့ဆက်, ခရီးသွား, လေ့ကျင့်ခန်းလုပ်, ညာဘက်, ဘယ်ဘက်, လမ်းလျှောက်ခြင်း, လမ်းကြောင်း, လှုပ်ရှားမှု"
1F9CD,🧍,person standing,"မတ်တပ်ရပ်နေသူ, လူတစ်ယောက်, မတ်တပ်ရပ်, ကိုယ်ဟန်အနေအထား, ရပ်, မတ်တပ်, ရပ်နေသည်, လူ, ကိုယ်ဟန်, အနေအထား"
1F9CD-200D-2642-FE0F,🧍‍♂️,man standing,"မတ်တပ်ရပ်နေသူ, အမျိုးသား, မတ်တပ်ရပ်, လူ, အလေးအနက်ထား, ရပ်, အထီး, ရပ်နေသည်, ကိုယ်ဟန်အနေအထား, မတ်တပ်"
1F9CD-200D-2640-FE0F,🧍‍♀️,woman standing,"မတ်တပ်ရပ်နေသော အမျိုးသမီး, မိန်းကလေး, မတ်တပ်ရပ်, ကိုယ်ဟန်အနေအထား, လူပုံရိပ်, အမျိုးသမီး, မတ်တပ်ရပ်လျက်, လူပုဂ္ဂိုလ်, မတ်တပ်, ကိုယ်ဟန်အမူအရာ"
1F9CE,🧎,person kneeling,"ဒူးထောက်, ရှိခိုး, ဂါရဝပြု, ကန်တော့, ဝပ်တွား, ဦးချ, ဒူးထောက်ခြင်း, ရိုသေခြင်း, ရှိခိုးပူဇော်, ဒူးတုပ်ခြင်း"
1F9CE-200D-2642-FE0F,🧎‍♂️,man kneeling,"ဒူးထောက်, ဝတ်ပြု, တောင်းပန်, ရိုသေ, ဂါရဝပြု, ဦးချ, ရှိခိုး, ဒူးထောက်ခြင်း, တောင်းပန်တိုးလျှိုး, ဝတ်ပြုကိုးကွယ်ခြင်း"
1F9CE-200D-2640-FE0F,🧎‍♀️,woman kneeling,"ဒူးထောက်, ဝတ်ပြု, ဆုတောင်း, ရှိခိုး, ကန်တော့, တရားထိုင်ခြင်း, ငြိမ်းချမ်းရေး, ဘာသာရေး, မေတ္တာပို့, သီလရှင်"
1F9CE-200D-27A1-FE0F,🧎‍➡️,person kneeling facing right,"ဒူးထောက်, ရှိခိုး, ဂါရဝပြု, တောင်းပန်, ဆုတောင်း, ကန်တော့, ဦးချ, ရိုသေ, နာခံ, ဝတ်ပြု"
1F9CE-200D-2640-FE0F-200D-27A1-FE0F,🧎‍♀️‍➡️,woman kneeling facing right,"ဒူးထောက်, ဒူးထောက်နေသောမိန်းကလေး, ဝတ်ပြု, တောင်းပန်, ခယ, ရှိခိုး, ဘုရားဖူး, ဆုတောင်း, ငြိမ်းချမ်းရေး, ကျောင်းအမ"
1F9CE-200D-2642-FE0F-200D-27A1-FE0F,🧎‍♂️‍➡️,man kneeling facing right,"ဒူးထောက်နေသူ, အမျိုးသားဒူးထောက်, လက်အုပ်ချီ, ရှိခိုး, ဆုတောင်း, ဝတ်ပြု, ဦးချ, ဘုရားရှိခိုး, တောင်းပန်, အရိုအသေပေး"
